date,max_dew_point_v,max_dew_point_s,max_dew_point_c,max_dew_point_d,max_relative_humidity_v,max_relative_humidity_s,max_relative_humidity_c,max_relative_humidity_d,max_temperature_v,max_temperature_s,max_temperature_c,max_temperature_d,max_wind_speed_v,max_wind_speed_s,max_wind_speed_c,max_wind_speed_d,min_dew_point_v,min_dew_point_s,min_dew_point_c,min_dew_point_d,min_relative_humidity_v,min_relative_humidity_s,min_relative_humidity_c,min_relative_humidity_d,min_temperature_v,min_temperature_s,min_temperature_c,min_temperature_d,min_wind_speed_v,min_wind_speed_s,min_wind_speed_c,min_wind_speed_d,precipitation_v,precipitation_s,precipitation_c,precipitation_d,rain_v,rain_s,rain_c,rain_d,snow_v,snow_s,snow_c,snow_d,snow_on_ground_v,snow_on_ground_s,snow_on_ground_c,snow_on_ground_d,solar_radiation_v,solar_radiation_s,solar_radiation_c,solar_radiation_d
2005-08-01,12.28,1.61,30,"1975-08-01 2004-08-01",92.21,4.41,30,"1975-08-01 2004-08-01",22.12,2.44,30,"1975-08-01 2004-08-01",19.83,1.87,30,"1975-08-01 2004-08-01",6.42,1.57,30,"1975-08-01 2004-08-01",46.38,5.39,30,"1975-08-01 2004-08-01",8.65,1.65,30,"1975-08-01 2004-08-01",0.99,0.5,30,"1975-08-01 2004-08-01",68.51,43.03,30,"1975-08-01 2004-08-01",,,,,,,,,0,0,30,"1975-08-01 2004-08-01",,,,
2005-07-01,13.24,1.39,30,"1975-07-01 2004-07-01",90.06,4.04,30,"1975-07-01 2004-07-01",23.7,1.47,30,"1975-07-01 2004-07-01",20.31,1.46,30,"1975-07-01 2004-07-01",7.53,1.4,30,"1975-07-01 2004-07-01",44.19,4.66,30,"1975-07-01 2004-07-01",10.57,0.99,30,"1975-07-01 2004-07-01",1.02,0.61,30,"1975-07-01 2004-07-01",78.92,30.99,30,"1975-07-01 2004-07-01",,,,,,,,,0,0,29,"1975-07-01 2004-07-01",,,,
2005-06-01,10.06,1.3,30,"1975-06-01 2004-06-01",87.36,5.83,30,"1975-06-01 2004-06-01",21.54,1.26,30,"1975-06-01 2004-06-01",21.07,2.4,30,"1975-06-01 2004-06-01",3.74,1.53,30,"1975-06-01 2004-06-01",39.87,5.24,30,"1975-06-01 2004-06-01",7.91,0.97,30,"1975-06-01 2004-06-01",1.37,0.72,30,"1975-06-01 2004-06-01",70.92,37.11,30,"1975-06-01 2004-06-01",,,,,,,,,0,0,30,"1975-06-01 2004-06-01",,,,
2005-05-01,4.12,1.75,30,"1975-05-01 2004-05-01",82.58,6.26,30,"1975-05-01 2004-05-01",17.04,2.1,30,"1975-05-01 2004-05-01",22.49,1.41,30,"1975-05-01 2004-05-01",-2.51,1.77,30,"1975-05-01 2004-05-01",34.26,4.52,30,"1975-05-01 2004-05-01",3.15,1.48,30,"1975-05-01 2004-05-01",1.76,0.59,30,"1975-05-01 2004-05-01",39.32,21.29,30,"1975-05-01 2004-05-01",,,,,,,,,0.1,0.19,28,"1975-05-01 2004-05-01",,,,
2005-04-01,-1.91,1.71,30,"1975-04-01 2004-04-01",80.95,5.82,30,"1975-04-01 2004-04-01",10.15,3.06,30,"1975-04-01 2004-04-01",22.06,1.8,30,"1975-04-01 2004-04-01",-8.63,1.91,30,"1975-04-01 2004-04-01",36.32,5.91,30,"1975-04-01 2004-04-01",-3.19,2.35,30,"1975-04-01 2004-04-01",2,0.81,30,"1975-04-01 2004-04-01",21.24,12.11,30,"1975-04-01 2004-04-01",,,,,,,,,4.8,6.23,27,"1975-04-01 2004-04-01",,,,
2005-03-01,-8.09,2.74,30,"1975-03-01 2004-03-01",82.32,6.06,30,"1975-03-01 2004-03-01",0.73,3.39,30,"1975-03-01 2004-03-01",20.42,2.06,30,"1975-03-01 2004-03-01",-17.13,3.73,30,"1975-03-01 2004-03-01",45.84,5.4,30,"1975-03-01 2004-03-01",-13.14,3.95,30,"1975-03-01 2004-03-01",1.59,0.5,30,"1975-03-01 2004-03-01",17.95,9.48,30,"1975-03-01 2004-03-01",,,,,,,,,22.3,12.77,29,"1975-03-01 2004-03-01",,,,
2005-02-01,-12.95,4.93,30,"1975-02-01 2004-02-01",83.02,6.95,30,"1975-02-01 2004-02-01",-6.79,5.15,30,"1975-02-01 2004-02-01",19.03,1.75,30,"1975-02-01 2004-02-01",-22.66,5.63,30,"1975-02-01 2004-02-01",57.14,6.57,30,"1975-02-01 2004-02-01",-19.28,5.21,30,"1975-02-01 2004-02-01",1.39,0.74,30,"1975-02-01 2004-02-01",14.06,8.13,30,"1975-02-01 2004-02-01",,,,,,,,,27.6,12.64,29,"1975-02-01 2004-02-01",,,,
2005-01-01,-16.69,4.99,30,"1975-01-01 2004-01-01",83.02,6.4,30,"1975-01-01 2004-01-01",-12.3,4.91,30,"1975-01-01 2004-01-01",17.91,2.3,30,"1975-01-01 2004-01-01",-25.81,5.1,30,"1975-01-01 2004-01-01",65.11,4.89,30,"1975-01-01 2004-01-01",-22.69,4.65,30,"1975-01-01 2004-01-01",1.19,0.7,30,"1975-01-01 2004-01-01",18.66,8.79,30,"1975-01-01 2004-01-01",,,,,,,,,24.2,10.76,29,"1975-01-01 2004-01-01",,,,
2004-12-01,-14.31,4.79,30,"1974-12-01 2003-12-01",85.21,6.36,30,"1974-12-01 2003-12-01",-10.52,4.56,30,"1974-12-01 2003-12-01",17.87,1.78,30,"1974-12-01 2003-12-01",-23.13,5,30,"1974-12-01 2003-12-01",68.27,6.37,30,"1974-12-01 2003-12-01",-20.35,4.48,30,"1974-12-01 2003-12-01",1.25,0.69,30,"1974-12-01 2003-12-01",18.67,6.96,30,"1974-12-01 2003-12-01",,,,,,,,,17.3,7.38,27,"1974-12-01 2003-12-01",,,,
2004-11-01,-7.66,3.9,30,"1974-11-01 2003-11-01",88.62,5.1,30,"1974-11-01 2003-11-01",-3.51,3.71,30,"1974-11-01 2003-11-01",18.28,1.99,30,"1974-11-01 2003-11-01",-14.79,4.61,30,"1974-11-01 2003-11-01",67.93,5.49,30,"1974-11-01 2003-11-01",-12.29,4.05,30,"1974-11-01 2003-11-01",1.44,0.72,30,"1974-11-01 2003-11-01",19.93,9.74,30,"1974-11-01 2003-11-01",,,,,,,,,7.7,5.91,26,"1974-11-01 2002-11-01",,,,
2004-10-01,0.83,1.39,30,"1974-10-01 2003-10-01",89.81,4.21,30,"1974-10-01 2003-10-01",7.94,2.32,30,"1974-10-01 2003-10-01",20.69,1.91,30,"1974-10-01 2003-10-01",-4.84,1.55,30,"1974-10-01 2003-10-01",55.78,5.88,30,"1974-10-01 2003-10-01",-2.17,1.64,30,"1974-10-01 2003-10-01",1.65,0.77,30,"1974-10-01 2003-10-01",28.54,17.51,30,"1974-10-01 2003-10-01",,,,,,,,,0.8,0.99,27,"1974-10-01 2003-10-01",,,,
2004-09-01,7.14,1.59,30,"1974-09-01 2003-09-01",91.83,4.93,30,"1974-09-01 2003-09-01",15.87,2.22,30,"1974-09-01 2003-09-01",20.42,1.74,30,"1974-09-01 2003-09-01",1.31,1.62,30,"1974-09-01 2003-09-01",49.58,6.78,30,"1974-09-01 2003-09-01",3.69,1.19,30,"1974-09-01 2003-09-01",1.47,0.75,30,"1974-09-01 2003-09-01",45.9,29.49,30,"1974-09-01 2003-09-01",,,,,,,,,0,0.11,28,"1974-09-01 2003-09-01",,,,
2004-08-01,12.31,1.57,30,"1974-08-01 2003-08-01",92.24,4.42,30,"1974-08-01 2003-08-01",22.11,2.45,30,"1974-08-01 2003-08-01",19.8,1.92,30,"1974-08-01 2003-08-01",6.45,1.52,30,"1974-08-01 2003-08-01",46.6,5.48,30,"1974-08-01 2003-08-01",8.68,1.6,30,"1974-08-01 2003-08-01",0.96,0.52,30,"1974-08-01 2003-08-01",70.5,41.54,30,"1974-08-01 2003-08-01",,,,,,,,,0,0,30,"1974-08-01 2003-08-01",,,,
2004-07-01,13.27,1.39,30,"1974-07-01 2003-07-01",90.24,4.16,30,"1974-07-01 2003-07-01",23.57,1.47,30,"1974-07-01 2003-07-01",20.27,1.5,30,"1974-07-01 2003-07-01",7.57,1.4,30,"1974-07-01 2003-07-01",44.75,4.57,30,"1974-07-01 2003-07-01",10.56,1,30,"1974-07-01 2003-07-01",1.05,0.64,30,"1974-07-01 2003-07-01",81.18,30.6,30,"1974-07-01 2003-07-01",,,,,,,,,0,0,29,"1974-07-01 2003-07-01",,,,
2004-06-01,10.16,1.2,30,"1974-06-01 2003-06-01",87.32,5.82,30,"1974-06-01 2003-06-01",21.57,1.26,30,"1974-06-01 2003-06-01",21.09,2.39,30,"1974-06-01 2003-06-01",3.86,1.41,30,"1974-06-01 2003-06-01",40.12,5.04,30,"1974-06-01 2003-06-01",8,0.83,30,"1974-06-01 2003-06-01",1.35,0.72,30,"1974-06-01 2003-06-01",72.76,35.7,30,"1974-06-01 2003-06-01",,,,,,,,,0,0,30,"1974-06-01 2003-06-01",,,,
2004-05-01,4.2,1.63,30,"1974-05-01 2003-05-01",82.63,6.3,30,"1974-05-01 2003-05-01",17.1,1.98,30,"1974-05-01 2003-05-01",22.42,1.47,30,"1974-05-01 2003-05-01",-2.42,1.66,30,"1974-05-01 2003-05-01",34.37,4.61,30,"1974-05-01 2003-05-01",3.23,1.33,30,"1974-05-01 2003-05-01",1.76,0.59,30,"1974-05-01 2003-05-01",38.33,20.57,30,"1974-05-01 2003-05-01",,,,,,,,,0.1,0.19,28,"1974-05-01 2003-05-01",,,,
2004-04-01,-1.88,1.72,30,"1974-04-01 2003-04-01",81.01,5.86,30,"1974-04-01 2003-04-01",10.16,3.06,30,"1974-04-01 2003-04-01",21.87,1.93,30,"1974-04-01 2003-04-01",-8.58,1.92,30,"1974-04-01 2003-04-01",36.58,5.85,30,"1974-04-01 2003-04-01",-3.18,2.35,30,"1974-04-01 2003-04-01",1.96,0.83,30,"1974-04-01 2003-04-01",20.8,12.19,30,"1974-04-01 2003-04-01",,,,,,,,,5.5,6.72,27,"1974-04-01 2003-04-01",,,,
2004-03-01,-8.28,2.86,30,"1974-03-01 2003-03-01",82.29,6.04,30,"1974-03-01 2003-03-01",0.42,3.66,30,"1974-03-01 2003-03-01",20.23,2,30,"1974-03-01 2003-03-01",-17.34,3.89,30,"1974-03-01 2003-03-01",46.29,5.69,30,"1974-03-01 2003-03-01",-13.39,4.19,30,"1974-03-01 2003-03-01",1.54,0.52,30,"1974-03-01 2003-03-01",17.74,9.39,30,"1974-03-01 2003-03-01",,,,,,,,,23.1,14,29,"1974-03-01 2003-03-01",,,,
2004-02-01,-13.12,4.83,30,"1974-02-01 2003-02-01",82.82,6.81,30,"1974-02-01 2003-02-01",-6.96,5.1,30,"1974-02-01 2003-02-01",19.06,1.73,30,"1974-02-01 2003-02-01",-22.85,5.59,30,"1974-02-01 2003-02-01",57.13,6.57,30,"1974-02-01 2003-02-01",-19.45,5.21,30,"1974-02-01 2003-02-01",1.41,0.72,30,"1974-02-01 2003-02-01",14.09,8.15,30,"1974-02-01 2003-02-01",,,,,,,,,28,13.29,29,"1974-02-01 2003-02-01",,,,
2004-01-01,-16.81,5.1,30,"1974-01-01 2003-01-01",82.93,6.41,30,"1974-01-01 2003-01-01",-12.39,5.01,30,"1974-01-01 2003-01-01",17.85,2.32,30,"1974-01-01 2003-01-01",-25.96,5.22,30,"1974-01-01 2003-01-01",64.83,4.7,30,"1974-01-01 2003-01-01",-22.84,4.8,30,"1974-01-01 2003-01-01",1.16,0.68,30,"1974-01-01 2003-01-01",18.46,8.41,30,"1974-01-01 2003-01-01",,,,,,,,,24.4,11.06,29,"1974-01-01 2003-01-01",,,,
2003-12-01,-14.56,4.78,30,"1973-12-01 2002-12-01",85.01,6.26,30,"1973-12-01 2002-12-01",-10.81,4.56,30,"1973-12-01 2002-12-01",17.85,1.83,30,"1973-12-01 2002-12-01",-23.39,4.94,30,"1973-12-01 2002-12-01",68.39,6.43,30,"1973-12-01 2002-12-01",-20.59,4.46,30,"1973-12-01 2002-12-01",1.28,0.7,30,"1973-12-01 2002-12-01",18.72,6.96,30,"1973-12-01 2002-12-01",,,,,,,,,18,8.45,27,"1973-12-01 2002-12-01",,,,
2003-11-01,-7.82,4.02,30,"1973-11-01 2002-11-01",88.5,5.08,30,"1973-11-01 2002-11-01",-3.73,3.9,30,"1973-11-01 2002-11-01",18.26,2.01,30,"1973-11-01 2002-11-01",-14.92,4.7,30,"1973-11-01 2002-11-01",68.23,5.55,30,"1973-11-01 2002-11-01",-12.41,4.16,30,"1973-11-01 2002-11-01",1.46,0.76,30,"1973-11-01 2002-11-01",20.91,10.44,30,"1973-11-01 2002-11-01",,,,,,,,,8,6.02,27,"1973-11-01 2002-11-01",,,,
2003-10-01,0.78,1.32,30,"1973-10-01 2002-10-01",89.8,4.2,30,"1973-10-01 2002-10-01",7.84,2.29,30,"1973-10-01 2002-10-01",20.64,1.95,30,"1973-10-01 2002-10-01",-4.85,1.53,30,"1973-10-01 2002-10-01",55.8,5.9,30,"1973-10-01 2002-10-01",-2.16,1.64,30,"1973-10-01 2002-10-01",1.66,0.77,30,"1973-10-01 2002-10-01",28.48,17.42,30,"1973-10-01 2002-10-01",,,,,,,,,0.7,1,27,"1973-10-01 2002-10-01",,,,
2003-09-01,7.1,1.59,30,"1973-09-01 2002-09-01",91.7,4.87,30,"1973-09-01 2002-09-01",15.9,2.22,30,"1973-09-01 2002-09-01",20.36,1.76,30,"1973-09-01 2002-09-01",1.24,1.6,30,"1973-09-01 2002-09-01",49.28,6.7,30,"1973-09-01 2002-09-01",3.66,1.18,30,"1973-09-01 2002-09-01",1.5,0.81,30,"1973-09-01 2002-09-01",44.87,28.46,30,"1973-09-01 2002-09-01",,,,,,,,,0,0.11,28,"1973-09-01 2002-09-01",,,,
2003-08-01,12.29,1.56,30,"1973-08-01 2002-08-01",92.27,4.44,30,"1973-08-01 2002-08-01",22.01,2.43,30,"1973-08-01 2002-08-01",19.75,1.94,30,"1973-08-01 2002-08-01",6.44,1.52,30,"1973-08-01 2002-08-01",46.77,5.54,30,"1973-08-01 2002-08-01",8.66,1.59,30,"1973-08-01 2002-08-01",0.96,0.52,30,"1973-08-01 2002-08-01",73.03,42.43,30,"1973-08-01 2002-08-01",,,,,,,,,0,0,30,"1973-08-01 2002-08-01",,,,
2003-07-01,13.26,1.39,30,"1973-07-01 2002-07-01",90.39,4.23,30,"1973-07-01 2002-07-01",23.5,1.43,30,"1973-07-01 2002-07-01",20.26,1.5,30,"1973-07-01 2002-07-01",7.58,1.41,30,"1973-07-01 2002-07-01",44.9,4.59,30,"1973-07-01 2002-07-01",10.55,1,30,"1973-07-01 2002-07-01",1.1,0.67,30,"1973-07-01 2002-07-01",83.42,32.11,30,"1973-07-01 2002-07-01",,,,,,,,,0,0,29,"1973-07-01 2002-07-01",,,,
2003-06-01,10.12,1.14,30,"1973-06-01 2002-06-01",87.18,5.61,30,"1973-06-01 2002-06-01",21.55,1.26,30,"1973-06-01 2002-06-01",21.33,1.72,30,"1973-06-01 2002-06-01",3.82,1.35,30,"1973-06-01 2002-06-01",40.05,4.94,30,"1973-06-01 2002-06-01",8.01,0.83,30,"1973-06-01 2002-06-01",1.36,0.72,30,"1973-06-01 2002-06-01",73.54,36.19,30,"1973-06-01 2002-06-01",,,,,,,,,0,0,30,"1973-06-01 2002-06-01",,,,
2003-05-01,4.2,1.63,30,"1973-05-01 2002-05-01",82.34,6.08,30,"1973-05-01 2002-05-01",17.19,2.05,30,"1973-05-01 2002-05-01",22.48,1.51,30,"1973-05-01 2002-05-01",-2.45,1.63,30,"1973-05-01 2002-05-01",33.99,4.44,30,"1973-05-01 2002-05-01",3.33,1.39,30,"1973-05-01 2002-05-01",1.76,0.59,30,"1973-05-01 2002-05-01",38.47,20.68,30,"1973-05-01 2002-05-01",,,,,,,,,0,0.14,28,"1973-05-01 2002-05-01",,,,
2003-04-01,-1.94,1.69,30,"1973-04-01 2002-04-01",80.85,5.75,30,"1973-04-01 2002-04-01",10.09,3.05,30,"1973-04-01 2002-04-01",21.83,1.95,30,"1973-04-01 2002-04-01",-8.67,1.83,30,"1973-04-01 2002-04-01",36.48,5.81,30,"1973-04-01 2002-04-01",-3.21,2.34,30,"1973-04-01 2002-04-01",1.9,0.73,30,"1973-04-01 2002-04-01",20.86,12.14,30,"1973-04-01 2002-04-01",,,,,,,,,5.5,6.68,27,"1973-04-01 2002-04-01",,,,
2003-03-01,-8.12,2.95,30,"1973-03-01 2002-03-01",82.15,5.9,30,"1973-03-01 2002-03-01",0.62,3.7,30,"1973-03-01 2002-03-01",20.16,1.99,30,"1973-03-01 2002-03-01",-17.15,3.97,30,"1973-03-01 2002-03-01",46.16,5.62,30,"1973-03-01 2002-03-01",-13.17,4.19,30,"1973-03-01 2002-03-01",1.51,0.52,30,"1973-03-01 2002-03-01",16.81,9.29,30,"1973-03-01 2002-03-01",,,,,,,,,23.9,14,29,"1973-03-01 2002-03-01",,,,
2003-02-01,-13.13,4.83,30,"1973-02-01 2002-02-01",82.59,6.63,30,"1973-02-01 2002-02-01",-6.93,5.09,30,"1973-02-01 2002-02-01",19.1,1.69,30,"1973-02-01 2002-02-01",-22.74,5.55,30,"1973-02-01 2002-02-01",56.84,6.27,30,"1973-02-01 2002-02-01",-19.34,5.15,30,"1973-02-01 2002-02-01",1.39,0.73,30,"1973-02-01 2002-02-01",13.56,7.44,30,"1973-02-01 2002-02-01",,,,,,,,,28.6,13.01,29,"1973-02-01 2002-02-01",,,,
2003-01-01,-16.81,5.1,30,"1973-01-01 2002-01-01",82.85,6.35,30,"1973-01-01 2002-01-01",-12.4,5.01,30,"1973-01-01 2002-01-01",17.76,2.33,30,"1973-01-01 2002-01-01",-26.01,5.19,30,"1973-01-01 2002-01-01",64.79,4.67,30,"1973-01-01 2002-01-01",-22.9,4.78,30,"1973-01-01 2002-01-01",1.13,0.67,30,"1973-01-01 2002-01-01",19.59,9.34,30,"1973-01-01 2002-01-01",,,,,,,,,26,11.19,29,"1973-01-01 2002-01-01",,,,
2002-12-01,-15.01,4.6,30,"1972-12-01 2001-12-01",84.58,5.79,30,"1972-12-01 2001-12-01",-11.2,4.54,30,"1972-12-01 2001-12-01",17.91,1.7,30,"1972-12-01 2001-12-01",-23.85,4.75,30,"1972-12-01 2001-12-01",67.81,5.46,30,"1972-12-01 2001-12-01",-20.99,4.4,30,"1972-12-01 2001-12-01",1.29,0.69,30,"1972-12-01 2001-12-01",19.13,7.06,30,"1972-12-01 2001-12-01",,,,,,,,,19,8.61,27,"1972-12-01 2001-12-01",,,,
2002-11-01,-7.93,3.96,30,"1972-11-01 2001-11-01",88.32,4.89,30,"1972-11-01 2001-11-01",-3.87,3.87,30,"1972-11-01 2001-11-01",18.15,1.99,30,"1972-11-01 2001-11-01",-14.95,4.68,30,"1972-11-01 2001-11-01",68.29,5.63,30,"1972-11-01 2001-11-01",-12.41,4.16,30,"1972-11-01 2001-11-01",1.48,0.77,30,"1972-11-01 2001-11-01",21.71,11.17,30,"1972-11-01 2001-11-01",,,,,,,,,8.6,7.04,27,"1972-11-01 2000-11-01",,,,
2002-10-01,0.77,1.33,30,"1972-10-01 2001-10-01",89.41,3.87,30,"1972-10-01 2001-10-01",7.89,2.23,30,"1972-10-01 2001-10-01",20.75,1.89,30,"1972-10-01 2001-10-01",-4.88,1.59,30,"1972-10-01 2001-10-01",55.52,5.65,30,"1972-10-01 2001-10-01",-2.11,1.52,30,"1972-10-01 2001-10-01",1.69,0.79,30,"1972-10-01 2001-10-01",29.66,18.73,30,"1972-10-01 2001-10-01",,,,,,,,,0.7,1.01,27,"1972-10-01 2001-10-01",,,,
2002-09-01,6.92,1.69,30,"1972-09-01 2001-09-01",91.6,4.77,30,"1972-09-01 2001-09-01",15.66,2.56,30,"1972-09-01 2001-09-01",20.24,1.85,30,"1972-09-01 2001-09-01",1.06,1.71,30,"1972-09-01 2001-09-01",49.46,6.91,30,"1972-09-01 2001-09-01",3.5,1.45,30,"1972-09-01 2001-09-01",1.47,0.82,30,"1972-09-01 2001-09-01",45.83,28.66,30,"1972-09-01 2001-09-01",,,,,,,,,0.1,0.53,28,"1972-09-01 2001-09-01",,,,
2002-08-01,12.26,1.54,30,"1972-08-01 2001-08-01",92.07,4.27,30,"1972-08-01 2001-08-01",22.08,2.46,30,"1972-08-01 2001-08-01",19.67,1.97,30,"1972-08-01 2001-08-01",6.41,1.5,30,"1972-08-01 2001-08-01",46.38,5.59,30,"1972-08-01 2001-08-01",8.7,1.59,30,"1972-08-01 2001-08-01",0.95,0.51,30,"1972-08-01 2001-08-01",72.84,42.51,30,"1972-08-01 2001-08-01",,,,,,,,,0,0,30,"1972-08-01 2001-08-01",,,,
2002-07-01,13.14,1.38,30,"1972-07-01 2001-07-01",90.34,4.17,30,"1972-07-01 2001-07-01",23.41,1.5,30,"1972-07-01 2001-07-01",20.16,1.5,30,"1972-07-01 2001-07-01",7.45,1.42,30,"1972-07-01 2001-07-01",44.69,4.45,30,"1972-07-01 2001-07-01",10.43,1.13,30,"1972-07-01 2001-07-01",1.05,0.61,30,"1972-07-01 2001-07-01",80.88,29.99,30,"1972-07-01 2001-07-01",,,,,,,,,0,0,29,"1972-07-01 2001-07-01",,,,
2002-06-01,10.08,1.09,30,"1972-06-01 2001-06-01",87.02,5.5,30,"1972-06-01 2001-06-01",21.44,1.06,30,"1972-06-01 2001-06-01",21.25,1.69,30,"1972-06-01 2001-06-01",3.8,1.34,30,"1972-06-01 2001-06-01",40.23,4.84,30,"1972-06-01 2001-06-01",8.05,0.81,30,"1972-06-01 2001-06-01",1.4,0.71,30,"1972-06-01 2001-06-01",74.02,36.12,30,"1972-06-01 2001-06-01",,,,,,,,,0,0,30,"1972-06-01 2001-06-01",,,,
2002-05-01,4.34,1.46,30,"1972-05-01 2001-05-01",82.3,6.11,30,"1972-05-01 2001-05-01",17.36,2.09,30,"1972-05-01 2001-05-01",22.38,1.51,30,"1972-05-01 2001-05-01",-2.31,1.4,30,"1972-05-01 2001-05-01",33.94,4.51,30,"1972-05-01 2001-05-01",3.46,1.18,30,"1972-05-01 2001-05-01",1.73,0.57,30,"1972-05-01 2001-05-01",38.36,20.78,30,"1972-05-01 2001-05-01",,,,,,,,,0,0.14,28,"1972-05-01 2001-05-01",,,,
2002-04-01,-1.89,1.62,30,"1972-04-01 2001-04-01",80.73,5.67,30,"1972-04-01 2001-04-01",10.12,3.01,30,"1972-04-01 2001-04-01",21.81,1.94,30,"1972-04-01 2001-04-01",-8.6,1.71,30,"1972-04-01 2001-04-01",36.72,6.08,30,"1972-04-01 2001-04-01",-3.11,2.15,30,"1972-04-01 2001-04-01",1.9,0.74,30,"1972-04-01 2001-04-01",21.97,12.57,30,"1972-04-01 2001-04-01",,,,,,,,,6.3,7.21,27,"1972-04-01 2001-04-01",,,,
2002-03-01,-7.91,2.75,30,"1972-03-01 2001-03-01",82.23,5.95,30,"1972-03-01 2001-03-01",0.75,3.56,30,"1972-03-01 2001-03-01",20.14,2,30,"1972-03-01 2001-03-01",-16.87,3.79,30,"1972-03-01 2001-03-01",46.44,5.86,30,"1972-03-01 2001-03-01",-12.91,3.95,30,"1972-03-01 2001-03-01",1.51,0.52,30,"1972-03-01 2001-03-01",17.39,9.61,30,"1972-03-01 2001-03-01",,,,,,,,,25.3,14.37,29,"1972-03-01 2001-03-01",,,,
2002-02-01,-13.49,4.93,30,"1972-02-01 2001-02-01",82.47,6.53,30,"1972-02-01 2001-02-01",-7.35,5.29,30,"1972-02-01 2001-02-01",19.03,1.69,30,"1972-02-01 2001-02-01",-23.16,5.61,30,"1972-02-01 2001-02-01",56.95,6.37,30,"1972-02-01 2001-02-01",-19.75,5.35,30,"1972-02-01 2001-02-01",1.37,0.71,30,"1972-02-01 2001-02-01",14.84,9.6,30,"1972-02-01 2001-02-01",,,,,,,,,30.1,13.34,29,"1972-02-01 2001-02-01",,,,
2002-01-01,-17.12,5.25,30,"1972-01-01 2001-01-01",82.73,6.26,30,"1972-01-01 2001-01-01",-12.71,5.22,30,"1972-01-01 2001-01-01",17.82,2.32,30,"1972-01-01 2001-01-01",-26.31,5.29,30,"1972-01-01 2001-01-01",64.66,4.53,30,"1972-01-01 2001-01-01",-23.23,5.01,30,"1972-01-01 2001-01-01",1.12,0.67,30,"1972-01-01 2001-01-01",20.07,9.63,30,"1972-01-01 2001-01-01",,,,,,,,,27.1,11.01,29,"1972-01-01 2001-01-01",,,,
2001-12-01,-15.3,4.61,30,"1971-12-01 2000-12-01",84.3,5.5,30,"1971-12-01 2000-12-01",-11.44,4.6,30,"1971-12-01 2000-12-01",17.9,1.71,30,"1971-12-01 2000-12-01",-24.07,4.78,30,"1971-12-01 2000-12-01",67.58,5.17,30,"1971-12-01 2000-12-01",-21.2,4.49,30,"1971-12-01 2000-12-01",1.29,0.69,30,"1971-12-01 2000-12-01",19.39,7.14,30,"1971-12-01 2000-12-01",,,,,,,,,19.5,8.46,27,"1971-12-01 2000-12-01",,,,
2001-11-01,-8.08,3.85,30,"1971-11-01 2000-11-01",88.18,4.76,30,"1971-11-01 2000-11-01",-4.01,3.82,30,"1971-11-01 2000-11-01",18.24,1.99,30,"1971-11-01 2000-11-01",-15.13,4.61,30,"1971-11-01 2000-11-01",68.54,5.72,30,"1971-11-01 2000-11-01",-12.61,4.09,30,"1971-11-01 2000-11-01",1.47,0.76,30,"1971-11-01 2000-11-01",22.04,11.24,30,"1971-11-01 2000-11-01",,,,,,,,,8.9,7.06,28,"1971-11-01 2000-11-01",,,,
2001-10-01,0.77,1.33,30,"1971-10-01 2000-10-01",89.09,3.7,30,"1971-10-01 2000-10-01",7.98,2.23,30,"1971-10-01 2000-10-01",20.89,1.83,30,"1971-10-01 2000-10-01",-4.87,1.58,30,"1971-10-01 2000-10-01",55.31,5.86,30,"1971-10-01 2000-10-01",-2.04,1.47,30,"1971-10-01 2000-10-01",1.76,0.81,30,"1971-10-01 2000-10-01",29.57,18.78,30,"1971-10-01 2000-10-01",,,,,,,,,0.8,1,27,"1971-10-01 1999-10-01",,,,
2001-09-01,6.76,1.51,30,"1971-09-01 2000-09-01",91.45,4.66,30,"1971-09-01 2000-09-01",15.5,2.47,30,"1971-09-01 2000-09-01",20.31,1.81,30,"1971-09-01 2000-09-01",0.96,1.61,30,"1971-09-01 2000-09-01",49.48,6.92,30,"1971-09-01 2000-09-01",3.44,1.43,30,"1971-09-01 2000-09-01",1.51,0.81,30,"1971-09-01 2000-09-01",46.41,28.46,30,"1971-09-01 2000-09-01",,,,,,,,,0.1,0.53,28,"1971-09-01 2000-09-01",,,,
2001-08-01,12.18,1.41,30,"1971-08-01 2000-08-01",91.86,4.1,30,"1971-08-01 2000-08-01",22.08,2.47,30,"1971-08-01 2000-08-01",19.63,1.97,30,"1971-08-01 2000-08-01",6.36,1.43,30,"1971-08-01 2000-08-01",46.13,5.63,30,"1971-08-01 2000-08-01",8.73,1.6,30,"1971-08-01 2000-08-01",0.97,0.51,30,"1971-08-01 2000-08-01",72.29,42.85,30,"1971-08-01 2000-08-01",,,,,,,,,0,0,30,"1971-08-01 2000-08-01",,,,
2001-07-01,13.04,1.29,30,"1971-07-01 2000-07-01",90.23,4.05,30,"1971-07-01 2000-07-01",23.35,1.48,30,"1971-07-01 2000-07-01",20.09,1.52,30,"1971-07-01 2000-07-01",7.33,1.36,30,"1971-07-01 2000-07-01",44.53,4.39,30,"1971-07-01 2000-07-01",10.34,1.16,30,"1971-07-01 2000-07-01",1.02,0.6,30,"1971-07-01 2000-07-01",80.53,30.3,30,"1971-07-01 2000-07-01",,,,,,,,,0,0,29,"1971-07-01 1999-07-01",,,,
